Format Version,1.23,Take Name,Take 2024-01-26 08.54.53 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-26 08.54.54.136 上午,Capture Start Frame,74930,Total Frames in Take,404,Total Exported Frames,404,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.332313,-0.521569,0.228864,0.751768,-60.822426,154.617889,12.163675,-62.355103,158.197296,18.595568,-54.216774,155.304031,16.049608,-60.231697,151.514404,6.305636,-66.486145,153.455841,7.703890,0.337827,-0.135362,-0.640973,0.675799,-86.679108,136.854797,9.525067,-85.164307,142.635544,13.761393,-91.413315,140.821396,12.016085,-89.460617,131.105118,5.200993,-80.678207,132.857162,7.121783,0.050679,0.315549,-0.639361,0.699341,-110.375763,137.057266,9.348897,-107.841858,138.978409,10.528461,-108.194801,134.473389,7.702292,-112.848976,135.593887,8.386457,-112.617409,139.183395,10.778370,-85.038589,142.470322,13.672674,-91.442276,140.781601,11.978516,-89.622757,131.282623,5.335017,-80.643951,132.907822,7.155284,-62.370945,158.205719,18.627420,-54.179157,155.271561,15.936112,-60.211456,151.517517,6.351023,-66.521156,153.456085,7.631485,-107.899521,138.968216,10.523784,-108.191193,134.480606,7.706657,-112.851593,135.598236,8.389529,-112.563255,139.175827,10.771695
7,0.058000,-0.332266,-0.521579,0.228915,0.751766,-60.825436,154.617447,12.166962,-62.358345,158.196503,18.598989,-54.219730,155.304382,16.052654,-60.234516,151.514160,6.308833,-66.489166,153.454742,7.707368,0.337593,-0.134681,-0.640908,0.676113,-86.679771,136.848999,9.536383,-85.164749,142.629700,13.772687,-91.414345,140.810577,12.034674,-89.461639,131.098251,5.213938,-80.678360,132.857468,7.124216,0.050791,0.315546,-0.639192,0.699489,-110.375916,137.056671,9.349880,-107.842995,138.978424,10.530567,-108.193626,134.473969,7.703206,-112.848351,135.592651,8.386447,-112.618683,139.181656,10.779295,-85.038788,142.469650,13.674559,-91.443481,140.768890,12.000245,-89.621231,131.279999,5.339206,-80.644234,132.906723,7.160021,-62.375080,158.205017,18.631809,-54.181526,155.272110,15.939882,-60.213383,151.518066,6.359140,-66.521774,153.454636,7.636815,-107.899979,138.969437,10.526181,-108.191193,134.481018,7.707754,-112.850212,135.596649,8.388932,-112.563156,139.173584,10.772817
8,0.066000,-0.332239,-0.521716,0.228878,0.751695,-60.825844,154.616364,12.176892,-62.360977,158.194656,18.608809,-54.221333,155.303558,16.064583,-60.232906,151.513672,6.318644,-66.488152,153.453522,7.715533,0.337328,-0.134585,-0.640928,0.676245,-86.680260,136.846771,9.539680,-85.163826,142.629028,13.773352,-91.414070,140.808502,12.039160,-89.463585,131.094269,5.220514,-80.679565,132.855270,7.125677,0.050960,0.315577,-0.639247,0.699412,-110.376213,137.056351,9.350849,-107.842911,138.977097,10.532314,-108.194443,134.473450,7.703795,-112.848953,135.593262,8.386757,-112.618553,139.181595,10.780522,-85.040131,142.468994,13.677570,-91.443253,140.766144,12.003261,-89.620819,131.274551,5.347362,-80.645233,132.906845,7.162305,-62.377254,158.202805,18.640554,-54.182602,155.271255,15.950513,-60.212051,151.516830,6.365814,-66.523193,153.454407,7.643704,-107.899689,138.967758,10.527759,-108.191872,134.480728,7.708451,-112.851013,135.597260,8.389311,-112.562851,139.173431,10.773925
9,0.075000,-0.332169,-0.521768,0.228947,0.751668,-60.828365,154.615906,12.182261,-62.364475,158.193604,18.614277,-54.224121,155.304413,16.070166,-60.234577,151.513596,6.323905,-66.490295,153.451981,7.720695,0.337153,-0.134627,-0.640787,0.676458,-86.680252,136.844376,9.545461,-85.165512,142.629211,13.776210,-91.415283,140.805450,12.043689,-89.461906,131.088760,5.229371,-80.678322,132.854065,7.132560,0.051092,0.315600,-0.639252,0.699387,-110.375717,137.056152,9.352219,-107.842316,138.976364,10.534401,-108.194054,134.473343,7.704871,-112.848511,135.593567,8.387515,-112.617966,139.181381,10.782080,-85.040108,142.467255,13.681843,-91.444382,140.764420,12.007995,-89.621185,131.268600,5.358138,-80.644241,132.904022,7.167391,-62.380772,158.201752,18.646870,-54.187382,155.272247,15.953525,-60.213531,151.516647,6.372531,-66.523666,153.453186,7.648454,-107.900406,138.966797,10.529118,-108.191475,134.480255,7.709655,-112.849983,135.598129,8.389980,-112.563255,139.173096,10.776120
10,0.083000,-0.332035,-0.521836,0.228953,0.751679,-60.829781,154.614960,12.187548,-62.366749,158.190872,18.620358,-54.225773,155.303818,16.075790,-60.235245,151.514130,6.328484,-66.491364,153.451019,7.725558,0.336914,-0.134698,-0.640695,0.676650,-86.680367,136.842300,9.549657,-85.166275,142.629944,13.776805,-91.415916,140.803574,12.046578,-89.461395,131.083496,5.237404,-80.677887,132.852173,7.137823,0.051267,0.315588,-0.639281,0.699354,-110.374664,137.055588,9.353058,-107.841148,138.975037,10.536202,-108.193146,134.472702,7.705630,-112.847534,135.593689,8.387505,-112.616821,139.180939,10.782888,-85.040878,142.467377,13.684322,-91.445084,140.762665,12.010225,-89.620049,131.262115,5.367377,-80.643936,132.902435,7.172226,-62.382984,158.199112,18.652130,-54.188530,155.271149,15.961094,-60.214119,151.517349,6.375739,-66.525803,153.451889,7.654512,-107.900414,138.965668,10.531477,-108.190880,134.479431,7.710020,-112.848541,135.597870,8.390052,-112.561882,139.173309,10.776847
11,0.091000,-0.331990,-0.521816,0.228900,0.751728,-60.830624,154.614944,12.192785,-62.366913,158.190018,18.626219,-54.226303,155.302795,16.080685,-60.236694,151.514923,6.333233,-66.492584,153.452026,7.731008,0.336687,-0.134687,-0.640671,0.676788,-86.680458,136.840515,9.554074,-85.165894,142.630051,13.778463,-91.415810,140.802032,12.050984,-89.461990,131.079620,5.244982,-80.678146,132.850388,7.141853,0.051366,0.315616,-0.639306,0.699311,-110.374382,137.055466,9.354067,-107.840645,138.974350,10.537663,-108.193161,134.472519,7.706342,-112.847412,135.594101,8.388139,-112.616302,139.180923,10.784117,-85.042366,142.465408,13.687943,-91.444672,140.762009,12.014012,-89.618698,131.254379,5.375628,-80.643997,132.901947,7.176121,-62.385239,158.197784,18.658234,-54.190338,155.271225,15.965880,-60.214275,151.517212,6.382821,-66.523270,153.456039,7.665983,-107.899460,138.965103,10.532665,-108.190979,134.478851,7.710687,-112.847939,135.598938,8.390882,-112.562706,139.172729,10.778110
12,0.100000,-0.331706,-0.522322,0.228990,0.751475,-60.842365,154.612534,12.191552,-62.387188,158.183701,18.625116,-54.241909,155.304657,16.085247,-60.240799,151.515366,6.331267,-66.499565,153.446381,7.724580,0.336517,-0.134762,-0.640571,0.676953,-86.680420,136.838120,9.558521,-85.166916,142.629974,13.780081,-91.416534,140.799591,12.054037,-89.460915,131.074509,5.252362,-80.677330,132.848373,7.147588,0.051499,0.315488,-0.639271,0.699391,-110.374359,137.055069,9.354548,-107.841202,138.974030,10.539237,-108.192322,134.472305,7.707612,-112.846909,135.593582,8.387568,-112.616966,139.180344,10.783770,-85.042603,142.463776,13.691698,-91.445473,140.760071,12.016401,-89.618507,131.249390,5.385936,-80.643372,132.899597,7.180807,-62.413990,158.190750,18.656002,-54.192108,155.272751,15.972916,-60.216679,151.516449,6.385502,-66.524658,153.454895,7.674029,-107.900658,138.964874,10.534469,-108.189377,134.478592,7.711825,-112.848450,135.598602,8.390565,-112.561836,139.171844,10.777326
13,0.108000,-0.331624,-0.522360,0.228971,0.751491,-60.843128,154.612793,12.195556,-62.388313,158.182739,18.629709,-54.242779,155.304764,16.089460,-60.241245,151.516663,6.334750,-66.500183,153.446991,7.728305,0.336351,-0.134686,-0.640591,0.677031,-86.680214,136.836578,9.563664,-85.165680,142.629303,13.783685,-91.415764,140.798126,12.060150,-89.461769,131.071991,5.259487,-80.677666,132.846878,7.151322,0.051503,0.315623,-0.639286,0.699316,-110.373306,137.054291,9.355260,-107.839676,138.972778,10.539701,-108.191933,134.471588,7.707357,-112.846245,135.593246,8.388594,-112.615356,139.179535,10.785378,-85.042641,142.462540,13.696234,-91.444733,140.758270,12.021642,-89.617485,131.245483,5.393593,-80.643562,132.899719,7.185126,-62.417240,158.191788,18.662340,-54.193230,155.270844,15.983769,-60.213966,151.520721,6.395528,-66.525711,153.451996,7.679690,-107.898712,138.963882,10.533640,-108.188835,134.477554,7.712256,-112.847710,135.598404,8.390565,-112.561546,139.171234,10.780770
14,0.116000,-0.331512,-0.522167,0.228960,0.751677,-60.846962,154.610352,12.196865,-62.388344,158.179077,18.632599,-54.244476,155.300735,16.087433,-60.248520,151.515411,6.335077,-66.506508,153.446136,7.732349,0.336315,-0.134697,-0.640487,0.677145,-86.679985,136.835190,9.566947,-85.167053,142.629044,13.786003,-91.416626,140.795883,12.062722,-89.459938,131.069138,5.263716,-80.676331,132.846710,7.155331,0.051648,0.315583,-0.639202,0.699400,-110.373428,137.053589,9.356116,-107.840393,138.972168,10.541700,-108.191231,134.471481,7.708369,-112.845886,135.592407,8.388415,-112.616180,139.178284,10.785973,-85.042992,142.461426,13.700535,-91.445587,140.757019,12.024197,-89.615990,131.241287,5.399096,-80.642624,132.898239,7.187650,-62.419765,158.188278,18.669502,-54.195129,155.271332,15.988091,-60.223164,151.518616,6.402145,-66.526192,153.450699,7.686201,-107.899536,138.963181,10.536205,-108.189011,134.477783,7.713098,-112.846634,135.597107,8.390579,-112.562218,139.170135,10.780763
15,0.125000,-0.331566,-0.522174,0.228927,0.751659,-60.848934,154.609238,12.201502,-62.390472,158.178467,18.636923,-54.246681,155.299225,16.092535,-60.250343,151.513931,6.339929,-66.508247,153.445312,7.736620,0.336355,-0.134923,-0.640403,0.677159,-86.679855,136.832077,9.572742,-85.168587,142.627029,13.790867,-91.417473,140.793472,12.065520,-89.458107,131.064896,5.269917,-80.675247,132.842880,7.164649,0.051696,0.315563,-0.639230,0.699380,-110.373016,137.053360,9.357028,-107.839897,138.971680,10.542850,-108.190941,134.471100,7.709376,-112.845551,135.592453,8.389106,-112.615677,139.178223,10.786773,-85.043648,142.459625,13.703791,-91.446373,140.754395,12.027589,-89.616165,131.238144,5.403984,-80.641319,132.894272,7.197438,-62.423748,158.187317,18.673286,-54.196884,155.270187,15.995624,-60.224812,151.517853,6.409413,-66.526985,153.450089,7.692610,-107.899414,138.961960,10.537463,-108.188644,134.477310,7.713678,-112.845718,135.598099,8.392360,-112.562599,139.169342,10.780365
