Format Version,1.23,Take Name,Take 2024-01-26 08.52.50 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-26 08.52.51.323 上午,Capture Start Frame,60193,Total Frames in Take,321,Total Exported Frames,321,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.288776,-0.459961,0.239996,0.804640,-97.579048,154.386612,-22.004955,-97.937653,157.564804,-15.200475,-90.391830,154.850723,-19.296759,-98.043999,151.646362,-28.052441,-103.942726,153.484573,-25.470144,0.111617,0.268194,-0.724711,0.624826,-117.415215,131.392487,-18.258875,-112.649132,136.234573,-15.520883,-118.015060,133.958298,-12.142630,-123.024918,126.413498,-20.057302,-115.971771,128.963547,-25.314686,-0.352612,0.629155,-0.618062,0.312774,-123.330093,137.721558,-1.266834,-121.371292,139.052063,-3.694922,-124.520325,134.772598,-3.274644,-125.029503,136.822037,1.075684,-122.399246,140.239502,0.826537,-112.720612,136.158783,-15.465304,-117.935814,134.022049,-12.287921,-122.974686,126.419769,-20.051075,-116.002563,128.980576,-25.287680,-97.962555,157.574326,-15.196732,-90.371910,154.812759,-19.354425,-98.037285,151.690689,-27.981972,-103.934204,153.472107,-25.480799,-121.383369,139.064575,-3.687267,-124.467827,134.831650,-3.212355,-125.049171,136.826019,1.075255,-122.383049,140.118011,0.725615
7,0.058000,-0.288382,-0.460228,0.239891,0.804661,-97.569641,154.388855,-21.994976,-97.931221,157.561005,-15.187836,-90.383331,154.853027,-19.284353,-98.031960,151.653702,-28.044971,-103.932045,153.487686,-25.462740,0.111679,0.268341,-0.724595,0.624887,-117.413734,131.395920,-18.256052,-112.648689,136.238205,-15.516582,-118.013977,133.959534,-12.138917,-123.022339,126.416252,-20.055975,-115.969955,128.969711,-25.312733,-0.352474,0.629215,-0.618069,0.312797,-123.328384,137.724655,-1.268354,-121.368919,139.055206,-3.695893,-124.518860,134.776260,-3.276858,-125.028358,136.825073,1.073729,-122.397408,140.242081,0.825595,-112.716949,136.165649,-15.462772,-117.933296,134.025589,-12.286247,-122.972229,126.422096,-20.049196,-115.999374,128.986069,-25.287809,-97.956612,157.569733,-15.182702,-90.362167,154.815170,-19.346678,-98.027435,151.694351,-27.974718,-103.921913,153.476501,-25.474335,-121.381104,139.067764,-3.688221,-124.466026,134.835495,-3.213963,-125.048080,136.829071,1.073082,-122.380898,140.120483,0.724765
8,0.066000,-0.288000,-0.460705,0.239669,0.804590,-97.551788,154.393326,-21.981230,-97.919640,157.558502,-15.171176,-90.367737,154.856949,-19.264545,-98.008568,151.664139,-28.034342,-103.911224,153.493713,-25.454851,0.111634,0.268381,-0.724555,0.624924,-117.409607,131.401077,-18.255821,-112.644981,136.243958,-15.516695,-118.009659,133.964508,-12.138595,-123.017693,126.420662,-20.055328,-115.966118,128.975159,-25.312666,-0.352489,0.629260,-0.618012,0.312801,-123.326920,137.727951,-1.270100,-121.367691,139.058853,-3.697637,-124.517479,134.779770,-3.278860,-125.026680,136.828033,1.072013,-122.395851,140.245148,0.824076,-112.712463,136.171143,-15.462756,-117.931320,134.028198,-12.285459,-122.970619,126.425217,-20.048050,-115.995148,128.992920,-25.286579,-97.949966,157.565491,-15.169406,-90.352135,154.816574,-19.336792,-97.998619,151.703613,-27.960804,-103.896332,153.485352,-25.461079,-121.380295,139.071304,-3.689476,-124.464142,134.839050,-3.215971,-125.046219,136.832352,1.071144,-122.378899,140.122498,0.722296
9,0.075000,-0.287412,-0.461102,0.239622,0.804588,-97.526100,154.389862,-21.972950,-97.898773,157.546753,-15.159318,-90.343414,154.855270,-19.252953,-97.978645,151.667480,-28.029446,-103.883568,153.489914,-25.450083,0.111495,0.268333,-0.724577,0.624944,-117.402740,131.408188,-18.257652,-112.638069,136.252106,-15.520432,-118.002144,133.973175,-12.141011,-123.010742,126.426933,-20.055101,-115.960052,128.980545,-25.314060,-0.352492,0.629239,-0.618056,0.312754,-123.325684,137.731674,-1.272710,-121.366409,139.062149,-3.700440,-124.516464,134.783340,-3.281106,-125.025467,136.832138,1.069540,-122.394394,140.249054,0.821156,-112.706223,136.177139,-15.464219,-117.927841,134.033112,-12.284100,-122.967705,126.429543,-20.048254,-115.989891,129.000427,-25.285328,-97.924057,157.550964,-15.160444,-90.341583,154.817123,-19.327152,-97.965858,151.705505,-27.953735,-103.867043,153.483215,-25.454849,-121.378922,139.074524,-3.691920,-124.463402,134.843018,-3.218433,-125.045029,136.835983,1.068845,-122.377304,140.127808,0.718534
10,0.083000,-0.287231,-0.461306,0.239499,0.804571,-97.516197,154.389816,-21.962021,-97.891403,157.543320,-15.146959,-90.334450,154.854553,-19.239437,-97.966507,151.670380,-28.020006,-103.872429,153.490982,-25.441683,0.111635,0.268348,-0.724606,0.624879,-117.398369,131.412323,-18.257051,-112.633095,136.254730,-15.518204,-117.998123,133.976227,-12.139996,-123.007118,126.432549,-20.056278,-115.955162,128.985748,-25.313728,-0.352412,0.629221,-0.618073,0.312846,-123.324844,137.734634,-1.275463,-121.365021,139.065308,-3.702631,-124.515114,134.786407,-3.284355,-125.025162,136.834900,1.066317,-122.394096,140.251877,0.818805,-112.701431,136.179810,-15.462032,-117.923546,134.036194,-12.283094,-122.964684,126.435043,-20.049049,-115.984360,129.005630,-25.285551,-97.915970,157.547165,-15.146923,-90.333420,154.817886,-19.314344,-97.954659,151.704834,-27.947701,-103.855690,153.485245,-25.446850,-121.377434,139.078003,-3.694020,-124.461792,134.846588,-3.220068,-125.045105,136.838196,1.065285,-122.375916,140.131714,0.715927
11,0.091000,-0.287229,-0.460981,0.238682,0.805001,-97.501678,154.391876,-21.947350,-97.868439,157.540207,-15.129444,-90.317924,154.842072,-19.227615,-97.959343,151.678360,-28.007435,-103.861000,153.506836,-25.424904,0.110773,0.268679,-0.724806,0.624658,-117.377151,131.422012,-18.266285,-112.606720,136.266037,-15.539314,-117.965637,133.989944,-12.149822,-122.989342,126.441261,-20.052006,-115.946915,128.990768,-25.323996,-0.352326,0.629201,-0.618127,0.312877,-123.323296,137.738388,-1.277291,-121.362877,139.068848,-3.704098,-124.513420,134.790237,-3.286363,-125.024155,136.838852,1.064172,-122.392738,140.255585,0.817115,-112.696693,136.185303,-15.462380,-117.887604,134.037094,-12.275354,-122.961258,126.441040,-20.051495,-115.979362,129.010696,-25.286055,-97.907036,157.543640,-15.133821,-90.307274,154.814789,-19.281712,-97.945717,151.708755,-27.942102,-103.846405,153.503784,-25.425154,-121.375084,139.081955,-3.695677,-124.460854,134.848999,-3.222970,-125.044487,136.842117,1.063403,-122.373894,140.134842,0.713681
12,0.100000,-0.286814,-0.461158,0.238578,0.805079,-97.491943,154.393021,-21.936039,-97.860092,157.535172,-15.115356,-90.308525,154.842789,-19.215370,-97.948402,151.684784,-27.998579,-103.850761,153.509308,-25.414854,0.110293,0.269380,-0.724901,0.624330,-117.357803,131.427353,-18.274330,-112.581680,136.269333,-15.553684,-117.935005,133.992706,-12.155713,-122.974052,126.448402,-20.052299,-115.940498,128.998947,-25.335625,-0.351292,0.629098,-0.618187,0.314127,-123.315117,137.748276,-1.272738,-121.347900,139.082504,-3.691971,-124.498474,134.802475,-3.289226,-125.022652,136.845184,1.062490,-122.391464,140.262955,0.827744,-112.690926,136.188934,-15.461762,-117.861351,134.025803,-12.261051,-122.956779,126.446739,-20.054861,-115.972374,129.019791,-25.287224,-97.896767,157.538910,-15.118840,-90.297874,154.815231,-19.269749,-97.936394,151.714447,-27.935726,-103.834824,153.505905,-25.415075,-121.355782,139.100449,-3.683027,-124.458290,134.852310,-3.225399,-125.043045,136.845642,1.060704,-122.372643,140.137238,0.712456
13,0.108000,-0.286571,-0.461302,0.238505,0.805104,-97.483871,154.393127,-21.926111,-97.853485,157.531525,-15.103775,-90.300896,154.842682,-19.204235,-97.939041,151.688080,-27.990177,-103.842072,153.510178,-25.406256,0.110179,0.269734,-0.724931,0.624163,-117.348495,131.432434,-18.279535,-112.569771,136.272675,-15.560360,-117.921028,133.995499,-12.159513,-122.966698,126.454971,-20.055496,-115.936493,129.006607,-25.342772,-0.351048,0.629311,-0.618003,0.314332,-123.313797,137.750961,-1.275005,-121.345734,139.086929,-3.692596,-124.496819,134.806854,-3.294178,-125.022087,136.846161,1.058999,-122.390541,140.263885,0.827743,-112.683975,136.191788,-15.462094,-117.849747,134.026047,-12.259774,-122.953331,126.451584,-20.057726,-115.965775,129.029495,-25.292959,-97.888046,157.536087,-15.104935,-90.290024,154.814377,-19.260082,-97.927406,151.715225,-27.932852,-103.826889,153.506714,-25.406780,-121.353958,139.104355,-3.683612,-124.456383,134.857086,-3.229930,-125.041809,136.847107,1.056603,-122.372459,140.136658,0.712753
14,0.116000,-0.286332,-0.461413,0.238434,0.805147,-97.476265,154.393265,-21.916662,-97.846794,157.528000,-15.092691,-90.293526,154.842468,-19.194078,-97.930626,151.691376,-27.982187,-103.834106,153.511215,-25.397692,0.110983,0.270472,-0.724277,0.624461,-117.353531,131.434448,-18.262581,-112.581047,136.272934,-15.529360,-117.931938,133.982498,-12.136843,-122.965881,126.455711,-20.053375,-115.935287,129.026672,-25.330746,-0.350738,0.629444,-0.618020,0.314379,-123.312012,137.753677,-1.278195,-121.342468,139.089691,-3.694559,-124.495552,134.810837,-3.298898,-125.021568,136.848755,1.054839,-122.388435,140.265427,0.825828,-112.679947,136.194153,-15.463209,-117.848053,134.026093,-12.258529,-122.933891,126.463844,-20.049538,-115.959213,129.040390,-25.301420,-97.879753,157.533539,-15.091790,-90.281891,154.813599,-19.250023,-97.919968,151.716888,-27.929520,-103.819443,153.507217,-25.398695,-121.351074,139.106171,-3.685130,-124.453644,134.863480,-3.234756,-125.041092,136.849579,1.053079,-122.371040,140.139145,0.709754
15,0.125000,-0.285795,-0.461617,0.238606,0.805170,-97.468193,154.395096,-21.908142,-97.841164,157.523926,-15.081602,-90.285728,154.848389,-19.185524,-97.920464,151.697739,-27.975845,-103.825417,153.510284,-25.389597,0.110544,0.269797,-0.724440,0.624641,-117.331352,131.449799,-18.272379,-112.560310,136.293488,-15.545872,-117.911766,134.007874,-12.151014,-122.942497,126.467278,-20.056454,-115.910851,129.030548,-25.336174,-0.350544,0.629647,-0.617930,0.314365,-123.309837,137.756927,-1.282031,-121.339760,139.093414,-3.697699,-124.494347,134.815460,-3.304170,-125.019775,136.851501,1.050521,-122.385468,140.267365,0.823215,-112.676598,136.196457,-15.463871,-117.850182,134.040466,-12.241421,-122.926346,126.467026,-20.052055,-115.928482,129.051834,-25.304947,-97.872124,157.529892,-15.078540,-90.274872,154.817307,-19.247128,-97.910583,151.720078,-27.928988,-103.810059,153.506653,-25.390430,-121.349731,139.108200,-3.687058,-124.450516,134.869431,-3.242682,-125.038887,136.852783,1.049426,-122.367439,140.142746,0.706192
