Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
11.125,0.731383,0.172901,0.6313,-0.191427,-118.481087,152.725662,-60.322399,-0.709936,-0.114202,-0.256534,0.645864,-119.813141,119.831802,-53.50877,-0.768279,-0.18692,-0.193958,0.58068,-119.708374,97.202095,-48.81538,0.552193,0.398646,0.727715,-0.081209,-124.744049,151.556152,76.585083,-0.188761,0.7652,-0.55934,-0.256859,-133.142807,118.635574,75.597244,-0.460882,0.619957,-0.534094,-0.343489,-131.479645,93.039642,73.053032
11.133,0.732403,0.172562,0.630923,-0.189062,-118.490982,152.70105,-60.328571,-0.709835,-0.114434,-0.256578,0.645915,-119.816818,119.831802,-53.498058,-0.768285,-0.187229,-0.194375,0.580433,-119.706818,97.199913,-48.79385,0.552535,0.398405,0.727348,-0.083329,-124.723587,151.562637,76.630203,-0.190736,0.765531,-0.558454,-0.256342,-133.077103,118.616852,75.581993,-0.465364,0.617675,-0.532785,-0.34359,-131.358337,93.046867,72.933884
11.141,0.73213,0.17355,0.63092,-0.189228,-118.491402,152.695938,-60.329826,-0.709782,-0.114828,-0.256912,0.645771,-119.819618,119.830765,-53.489548,-0.768463,-0.187154,-0.19428,0.580253,-119.71096,97.200218,-48.776863,0.552392,0.397754,0.727655,-0.084693,-124.697639,151.565964,76.662979,-0.192878,0.765288,-0.558235,-0.255941,-133.018951,118.604111,75.557396,-0.466979,0.618854,-0.530354,-0.343039,-131.231659,93.048141,72.808083
11.15,0.731949,0.174284,0.631003,-0.188975,-118.499352,152.681152,-60.316753,-0.71003,-0.114988,-0.257947,0.645057,-119.830856,119.832123,-53.476776,-0.76864,-0.18721,-0.194047,0.580078,-119.714699,97.19812,-48.764156,0.552266,0.397308,0.727858,-0.085857,-124.67276,151.571564,76.704651,-0.193313,0.766748,-0.556905,-0.254133,-132.942719,118.604263,75.498444,-0.472259,0.615931,-0.529934,-0.341716,-131.079056,93.040344,72.667694
11.158,0.731832,0.174323,0.631167,-0.188844,-118.502953,152.676147,-60.309456,-0.710241,-0.114963,-0.258967,0.64442,-119.853226,119.835411,-53.473316,-0.768663,-0.187308,-0.194207,0.579962,-119.720016,97.197464,-48.751839,0.552066,0.396612,0.728319,-0.086453,-124.655212,151.577301,76.734398,-0.193391,0.768437,-0.555168,-0.252771,-132.87236,118.606796,75.442924,-0.472205,0.61711,-0.528973,-0.341154,-130.953568,93.058327,72.535477
11.166,0.731628,0.174428,0.631406,-0.188735,-118.507721,152.673813,-60.305988,-0.710616,-0.114903,-0.25939,0.643847,-119.865906,119.839462,-53.46883,-0.768577,-0.187747,-0.193985,0.580008,-119.73069,97.193977,-48.738949,0.551646,0.396236,0.728818,-0.086652,-124.640068,151.583206,76.752823,-0.19535,0.767963,-0.555312,-0.252388,-132.803955,118.59288,75.411331,-0.475534,0.615729,-0.528256,-0.340133,-130.809616,93.060364,72.42701
11.175,0.731572,0.174535,0.631432,-0.188771,-118.508278,152.670761,-60.304367,-0.71071,-0.115068,-0.259678,0.643598,-119.875061,119.840111,-53.463165,-0.768508,-0.188077,-0.194083,0.579961,-119.73896,97.190598,-48.726757,0.551256,0.395743,0.729366,-0.086771,-124.624016,151.592484,76.763229,-0.197515,0.767889,-0.555301,-0.250951,-132.707565,118.579773,75.350037,-0.478049,0.614954,-0.527689,-0.338889,-130.636368,93.072762,72.290131
11.183,0.73154,0.174557,0.631485,-0.188693,-118.512253,152.668854,-60.306168,-0.710464,-0.115703,-0.259874,0.643676,-119.871262,119.832634,-53.45462,-0.768557,-0.188569,-0.194137,0.579718,-119.739983,97.1903,-48.71294,0.550793,0.395855,0.729639,-0.086906,-124.611519,151.601639,76.770157,-0.197923,0.768827,-0.554357,-0.24984,-132.630142,118.567368,75.295815,-0.478953,0.615476,-0.526507,-0.338503,-130.49614,93.084335,72.179977
11.191,0.731513,0.174623,0.63153,-0.188589,-118.513725,152.667374,-60.308224,-0.710709,-0.117111,-0.258321,0.643776,-119.858917,119.818947,-53.445168,-0.768475,-0.188556,-0.194039,0.579863,-119.749794,97.185532,-48.705486,0.549907,0.395511,0.730641,-0.085655,-124.596153,151.605469,76.777565,-0.198261,0.76882,-0.554842,-0.248514,-132.552261,118.547859,75.251785,-0.481326,0.614453,-0.526988,-0.336238,-130.340622,93.088524,72.061157
11.199,0.731292,0.174724,0.63178,-0.188514,-118.516769,152.664673,-60.304443,-0.711211,-0.119126,-0.256069,0.643752,-119.842735,119.804291,-53.435631,-0.768528,-0.188944,-0.194099,0.579647,-119.755898,97.185318,-48.695526,0.548931,0.395563,0.731431,-0.084931,-124.583344,151.612503,76.781219,-0.199098,0.768863,-0.55524,-0.246817,-132.472122,118.537605,75.187592,-0.483548,0.613781,-0.527532,-0.333414,-130.16864,93.084976,71.948814
11.208,0.731247,0.174733,0.631829,-0.188516,-118.516602,152.662521,-60.306686,-0.711411,-0.120705,-0.254258,0.643955,-119.831993,119.792747,-53.424072,-0.768636,-0.188664,-0.194295,0.579529,-119.769493,97.183678,-48.688911,0.547785,0.395533,0.732382,-0.084276,-124.570168,151.622696,76.784409,-0.200863,0.768632,-0.5555,-0.245519,-132.382446,118.529892,75.122032,-0.484521,0.613762,-0.528042,-0.331221,-129.988937,93.081894,71.830963
11.216,0.731161,0.174801,0.631953,-0.188372,-118.517387,152.662384,-60.306541,-0.711576,-0.121585,-0.253918,0.643741,-119.830238,119.788132,-53.418602,-0.768424,-0.19024,-0.194737,0.579147,-119.762276,97.193085,-48.665398,0.546138,0.395307,0.73383,-0.083426,-124.549843,151.633865,76.780411,-0.202201,0.768816,-0.555272,-0.244357,-132.313278,118.522118,75.057632,-0.484078,0.614239,-0.529163,-0.329188,-129.814697,93.086121,71.716789
11.224,0.731043,0.174924,0.632092,-0.188249,-118.521355,152.660782,-60.306763,-0.71152,-0.121765,-0.254049,0.643717,-119.836617,119.786774,-53.415882,-0.768595,-0.189916,-0.194964,0.57895,-119.778168,97.190308,-48.664158,0.544616,0.395502,0.734912,-0.082924,-124.536003,151.644943,76.779083,-0.202155,0.770279,-0.554304,-0.241975,-132.223923,118.514046,74.983757,-0.483315,0.61555,-0.529801,-0.326828,-129.630905,93.08844,71.609474
11.233,0.730901,0.175087,0.632203,-0.188276,-118.525551,152.660294,-60.308109,-0.711325,-0.121813,-0.25455,0.643725,-119.842949,119.791367,-53.409649,-0.768557,-0.190096,-0.195236,0.578849,-119.785179,97.186501,-48.646385,0.542804,0.395825,0.736231,-0.081549,-124.519119,151.654358,76.780525,-0.202711,0.770328,-0.554825,-0.24015,-132.134186,118.493774,74.907814,-0.483557,0.615733,-0.531017,-0.324139,-129.430862,93.088623,71.504059
11.241,0.730767,0.175137,0.632327,-0.188331,-118.526909,152.658112,-60.308498,-0.711348,-0.122124,-0.254351,0.643721,-119.846748,119.79467,-53.406029,-0.768669,-0.190056,-0.195598,0.578592,-119.795525,97.185936,-48.640602,0.541508,0.396262,0.737041,-0.080718,-124.507996,151.662201,76.782242,-0.205629,0.769237,-0.556082,-0.238251,-132.044815,118.48024,74.838112,-0.483879,0.615431,-0.532445,-0.321882,-129.250183,93.095352,71.405853
11.25,0.730646,0.175208,0.63249,-0.188187,-118.529976,152.656357,-60.310959,-0.711384,-0.122276,-0.254521,0.643584,-119.852516,119.795815,-53.406422,-0.76923,-0.189956,-0.195739,0.57783,-119.802383,97.18174,-48.636246,0.540459,0.396708,0.737594,-0.080508,-124.498665,151.669342,76.778809,-0.19928,0.772477,-0.556571,-0.231938,-131.938293,118.463791,74.787117,-0.484092,0.615246,-0.534674,-0.3182,-129.031784,93.100685,71.293007
11.258,0.730288,0.175418,0.632863,-0.188127,-118.536469,152.655243,-60.307892,-0.711288,-0.122536,-0.254289,0.643733,-119.855759,119.795738,-53.401798,-0.768973,-0.188932,-0.195,0.578757,-119.830032,97.189644,-48.641476,0.539802,0.397282,0.737766,-0.080513,-124.490738,151.678345,76.77285,-0.196759,0.772906,-0.558522,-0.227937,-131.842987,118.444206,74.745682,-0.482751,0.616127,-0.537244,-0.314177,-128.85524,93.108704,71.199501
11.266,0.73034,0.175168,0.632889,-0.188072,-118.532433,152.651779,-60.310238,-0.712304,-0.124107,-0.252916,0.642848,-119.839264,119.818901,-53.404354,-0.769031,-0.190448,-0.196098,0.577811,-119.816803,97.179543,-48.630161,0.539139,0.397329,0.738249,-0.080293,-124.483002,151.685211,76.768379,-0.196861,0.774091,-0.557947,-0.225218,-131.762177,118.442917,74.671806,-0.479316,0.618344,-0.539721,-0.31082,-128.70993,93.125,71.096046
11.275,0.730188,0.175307,0.633061,-0.187951,-118.533478,152.649506,-60.310928,-0.71345,-0.125572,-0.252799,0.641337,-119.83503,119.81337,-53.415234,-0.768688,-0.190883,-0.196476,0.577996,-119.824448,97.181427,-48.623577,0.538324,0.397448,0.738789,-0.080208,-124.476517,151.691193,76.768944,-0.197633,0.773116,-0.559884,-0.223074,-131.673874,118.429932,74.610474,-0.478489,0.618209,-0.542504,-0.307499,-128.565063,93.14122,70.990562
11.283,0.729813,0.175779,0.633376,-0.187906,-118.539085,152.649551,-60.312157,-0.715144,-0.128039,-0.252588,0.639042,-119.827011,119.805122,-53.425514,-0.768647,-0.191135,-0.196501,0.577959,-119.833305,97.181465,-48.621513,0.537618,0.397467,0.739318,-0.079972,-124.470398,151.697418,76.770714,-0.195163,0.77453,-0.559976,-0.220094,-131.59111,118.405273,74.582497,-0.476004,0.621647,-0.541823,-0.305619,-128.46936,93.148376,70.912773
11.291,0.729546,0.175859,0.633704,-0.187765,-118.541779,152.64743,-60.313099,-0.717321,-0.131253,-0.252221,0.636087,-119.816208,119.793907,-53.43256,-0.768494,-0.191362,-0.196686,0.578025,-119.843796,97.182892,-48.620266,0.537104,0.397618,0.739631,-0.07978,-124.467911,151.70314,76.776657,-0.194755,0.775444,-0.559583,-0.21823,-131.521545,118.401047,74.536079,-0.472792,0.624386,-0.540625,-0.307139,-128.415848,93.158737,70.849976
11.3,0.729379,0.175927,0.633872,-0.187784,-118.540558,152.646652,-60.314514,-0.719683,-0.133627,-0.252431,0.632834,-119.825005,119.771889,-53.446304,-0.768678,-0.191299,-0.197041,0.577679,-119.853851,97.180244,-48.617737,0.536538,0.397558,0.740119,-0.079369,-124.46563,151.707001,76.784866,-0.194962,0.775077,-0.560354,-0.217367,-131.462112,118.398842,74.500069,-0.472606,0.624867,-0.53937,-0.30865,-128.414429,93.159027,70.820244
11.308,0.729162,0.176182,0.634089,-0.18765,-118.541565,152.646347,-60.317028,-0.722425,-0.134934,-0.253939,0.628817,-119.846153,119.749474,-53.460438,-0.768491,-0.191375,-0.19742,0.577773,-119.861603,97.182198,-48.616203,0.53626,0.397288,0.740488,-0.079156,-124.466476,151.711349,76.795219,-0.194731,0.775128,-0.560498,-0.217023,-131.428986,118.39814,74.479912,-0.473969,0.623797,-0.538111,-0.310912,-128.439697,93.151024,70.828278
11.316,0.729042,0.176147,0.634282,-0.1875,-118.542351,152.646698,-60.319321,-0.726464,-0.139156,-0.255895,0.622418,-119.845688,119.751396,-53.437233,-0.768465,-0.191547,-0.198004,0.577552,-119.867004,97.18586,-48.613003,0.536347,0.397688,0.740141,-0.079796,-124.469841,151.713577,76.81044,-0.193327,0.775799,-0.560149,-0.216779,-131.409027,118.397263,74.475258,-0.475177,0.622672,-0.536607,-0.313911,-128.49118,93.148041,70.848274
11.324,0.728953,0.176139,0.63439,-0.187488,-118.541245,152.646729,-60.319633,-0.728397,-0.140657,-0.256753,0.61946,-119.852425,119.740913,-53.442894,-0.769023,-0.190869,-0.198006,0.577032,-119.88121,97.180733,-48.613922,0.536496,0.39788,0.739891,-0.08016,-124.476051,151.713776,76.825264,-0.192158,0.775753,-0.560445,-0.217218,-131.405228,118.400719,74.474327,-0.475303,0.622658,-0.535465,-0.315691,-128.531647,93.141846,70.870758
11.333,0.728863,0.176244,0.634473,-0.187457,-118.54081,152.646271,-60.320454,-0.729759,-0.141442,-0.257439,0.617391,-119.86042,119.731369,-53.452946,-0.76806,-0.191046,-0.198436,0.578108,-119.901466,97.193718,-48.607147,0.536748,0.397828,0.739688,-0.080598,-124.483337,151.710632,76.843224,-0.192705,0.776134,-0.559118,-0.218789,-131.433289,118.414375,74.477119,-0.47542,0.622534,-0.535085,-0.316405,-128.584808,93.134529,70.898003
11.341,0.728306,0.17645,0.635136,-0.187183,-118.549194,152.646561,-60.324974,-0.730321,-0.141611,-0.257668,0.616592,-119.867683,119.727852,-53.461552,-0.767532,-0.191529,-0.198571,0.578603,-119.911423,97.195496,-48.606945,0.537118,0.39778,0.739362,-0.081358,-124.490654,151.705948,76.862106,-0.19282,0.775978,-0.558685,-0.220342,-131.476776,118.418015,74.497147,-0.474666,0.623437,-0.534843,-0.316166,-128.647034,93.121284,70.926521
11.349,0.72812,0.176479,0.635389,-0.187024,-118.549438,152.647156,-60.32608,-0.730337,-0.141787,-0.257794,0.61648,-119.874313,119.726929,-53.46582,-0.768394,-0.187685,-0.200353,0.578103,-119.956627,97.21035,-48.61869,0.537505,0.3977,0.739035,-0.08216,-124.497963,151.700012,76.880531,-0.192001,0.776121,-0.558073,-0.222096,-131.535919,118.418671,74.532227,-0.474914,0.622894,-0.53541,-0.315907,-128.696106,93.113533,70.955467
11.358,0.72831,0.176534,0.635172,-0.186968,-118.543053,152.64917,-60.32338,-0.729809,-0.14176,-0.257839,0.617092,-119.879868,119.730064,-53.463028,-0.769635,-0.186555,-0.199991,0.576942,-119.964897,97.217674,-48.599701,0.537862,0.397915,0.738517,-0.083434,-124.507126,151.69458,76.901245,-0.192422,0.775955,-0.557252,-0.224363,-131.613831,118.420746,74.580467,-0.47504,0.621915,-0.536109,-0.316459,-128.752563,93.108101,70.986366
11.366,0.727922,0.176579,0.635643,-0.186834,-118.548737,152.64801,-60.327934,-0.729133,-0.141647,-0.257964,0.617864,-119.884727,119.735542,-53.457176,-0.769819,-0.185772,-0.200374,0.576817,-119.982239,97.225464,-48.601509,0.53809,0.397947,0.738255,-0.08413,-124.51532,151.689926,76.910362,-0.195132,0.775011,-0.55665,-0.226763,-131.686813,118.434464,74.615753,-0.474736,0.621844,-0.536217,-0.316872,-128.798981,93.10675,71.01786
11.375,0.728046,0.176704,0.635464,-0.186843,-118.543121,152.649399,-60.325932,-0.728074,-0.141805,-0.258096,0.61902,-119.889854,119.74472,-53.445835,-0.769713,-0.185921,-0.20054,0.576853,-119.992599,97.226135,-48.601246,0.53838,0.397697,0.738129,-0.084555,-124.52372,151.678619,76.922073,-0.200807,0.772458,-0.556607,-0.230594,-131.768402,118.43734,74.6539,-0.474196,0.622576,-0.535627,-0.31724,-128.850449,93.106316,71.052025
11.383,0.727695,0.17667,0.635929,-0.186663,-118.550812,152.64772,-60.332825,-0.727104,-0.141567,-0.25823,0.620158,-119.892776,119.754478,-53.435158,-0.769078,-0.187687,-0.200301,0.577211,-119.994041,97.215233,-48.616333,0.538779,0.397244,0.738046,-0.084866,-124.533096,151.670303,76.934219,-0.206496,0.767834,-0.559206,-0.234687,-131.826202,118.429634,74.712517,-0.473099,0.623868,-0.534644,-0.317997,-128.904297,93.105515,71.102715
11.391,0.727502,0.176828,0.636128,-0.186585,-118.55043,152.647858,-60.335308,-0.726028,-0.141314,-0.25814,0.621512,-119.896088,119.763885,-53.423912,-0.768456,-0.187493,-0.201523,0.577677,-120.011116,97.217972,-48.622437,0.539211,0.396892,0.737902,-0.085021,-124.544083,151.662109,76.949577,-0.206166,0.769004,-0.557362,-0.235534,-131.884796,118.427612,74.766823,-0.474177,0.622872,-0.534885,-0.317939,-128.955627,93.104881,71.14595
11.4,0.727309,0.17709,0.636219,-0.18678,-118.55056,152.646851,-60.337948,-0.725067,-0.14103,-0.258252,0.622651,-119.902382,119.775902,-53.414841,-0.768226,-0.187645,-0.201525,0.577933,-120.038048,97.213814,-48.628365,0.539637,0.396653,0.737771,-0.084577,-124.561455,151.652618,76.968727,-0.204846,0.770438,-0.55599,-0.235241,-131.928543,118.430222,74.824104,-0.474735,0.622494,-0.534896,-0.317826,-129.001999,93.114342,71.192184
11.408,0.727195,0.176991,0.636434,-0.186581,-118.55143,152.646759,-60.338638,-0.724347,-0.140871,-0.258325,0.623494,-119.905746,119.784012,-53.405834,-0.768274,-0.187862,-0.201797,0.577703,-120.047607,97.214279,-48.627506,0.540001,0.396937,0.737415,-0.084024,-124.577461,151.645523,76.986565,-0.204588,0.770433,-0.556043,-0.235355,-131.960983,118.427483,74.880005,-0.474719,0.622811,-0.534651,-0.317641,-129.040283,93.115685,71.23175
11.416,0.726982,0.17707,0.636692,-0.186457,-118.551216,152.646713,-60.342831,-0.723705,-0.140713,-0.258551,0.624182,-119.907967,119.789658,-53.398357,-0.767825,-0.188822,-0.202269,0.577821,-120.055977,97.218063,-48.631374,0.540246,0.396914,0.73733,-0.083295,-124.591873,151.639557,77.001114,-0.205901,0.768636,-0.557695,-0.236179,-131.995575,118.414093,74.95517,-0.473355,0.62468,-0.533398,-0.318114,-129.077835,93.119362,71.271591
11.425,0.726764,0.177217,0.636931,-0.186352,-118.553505,152.646393,-60.34544,-0.723274,-0.140592,-0.258645,0.624669,-119.916519,119.792267,-53.397518,-0.767936,-0.188015,-0.20299,0.577685,-120.07991,97.21962,-48.63842,0.540369,0.397059,0.737189,-0.083055,-124.609802,151.629837,77.021584,-0.204915,0.769027,-0.55759,-0.236011,-132.022018,118.41214,75.001801,-0.473676,0.625329,-0.532004,-0.318695,-129.101028,93.112617,71.325615
11.433,0.726544,0.177408,0.637127,-0.186358,-118.552017,152.645615,-60.350292,-0.72304,-0.140903,-0.25897,0.624735,-119.920586,119.794716,-53.396122,-0.767634,-0.188102,-0.203833,0.577761,-120.091942,97.222305,-48.645271,0.540237,0.396594,0.737632,-0.082191,-124.62162,151.622818,77.0308,-0.197345,0.772633,-0.556788,-0.232551,-132.025345,118.389107,75.081772,-0.473636,0.626044,-0.531203,-0.318686,-129.131546,93.104439,71.375984
11.441,0.726416,0.177498,0.637299,-0.186185,-118.553413,152.645782,-60.355919,-0.72308,-0.141256,-0.259165,0.624528,-119.924904,119.795921,-53.396828,-0.767499,-0.18827,-0.204232,0.577745,-120.102219,97.222748,-48.645828,0.540121,0.396678,0.737721,-0.081755,-124.632072,151.614731,77.045326,-0.197344,0.772776,-0.556855,-0.231916,-132.033463,118.385269,75.132706,-0.474648,0.625351,-0.531316,-0.318353,-129.150116,93.102348,71.433624
11.449,0.726198,0.17769,0.637522,-0.186086,-118.556198,152.646439,-60.359703,-0.723244,-0.141543,-0.259403,0.624174,-119.929382,119.793411,-53.403015,-0.767473,-0.188816,-0.20421,0.577609,-120.108902,97.223343,-48.64415,0.539913,0.396771,0.737858,-0.081439,-124.641945,151.607819,77.062126,-0.197618,0.772507,-0.557141,-0.231891,-132.04776,118.383469,75.174667,-0.475151,0.625069,-0.531417,-0.317987,-129.1595,93.093559,71.492989
11.458,0.7254,0.178547,0.637667,-0.187871,-118.549133,152.663986,-60.398739,-0.723453,-0.142284,-0.259776,0.623609,-119.933746,119.790649,-53.408211,-0.768428,-0.188455,-0.203927,0.576556,-120.12011,97.226456,-48.629875,0.539744,0.396872,0.737918,-0.081515,-124.652901,151.602478,77.080086,-0.197399,0.772381,-0.55731,-0.232093,-132.061401,118.371841,75.231888,-0.474704,0.626222,-0.530574,-0.317794,-129.160507,93.088005,71.556244
11.466,0.725155,0.178454,0.637976,-0.18786,-118.548874,152.66478,-60.406132,-0.723637,-0.14275,-0.260142,0.623135,-119.937859,119.786774,-53.415699,-0.768853,-0.188882,-0.203842,0.57588,-120.116806,97.225189,-48.623062,0.54,0.396856,0.737703,-0.081856,-124.668083,151.596771,77.092354,-0.196703,0.772555,-0.557298,-0.232132,-132.075241,118.347679,75.30172,-0.475397,0.625144,-0.531266,-0.317726,-129.137512,93.070358,71.612686
11.474,0.724971,0.178773,0.638047,-0.188027,-118.549416,152.664154,-60.408764,-0.723959,-0.143389,-0.260498,0.622465,-119.9412,119.783554,-53.422459,-0.768556,-0.18919,-0.204274,0.576022,-120.125412,97.226143,-48.629471,0.54026,0.396842,0.737482,-0.082199,-124.680435,151.589798,77.104279,-0.19735,0.771415,-0.558344,-0.23286,-132.086624,118.335381,75.356766,-0.476061,0.624841,-0.530552,-0.318518,-129.135101,93.060944,71.663162
11.483,0.724709,0.179022,0.638278,-0.188013,-118.550407,152.663788,-60.41259,-0.724176,-0.143924,-0.260823,0.621953,-119.946877,119.778908,-53.429707,-0.767435,-0.189122,-0.205698,0.577031,-120.146645,97.227425,-48.657417,0.540599,0.3965,0.737375,-0.082579,-124.695778,151.581909,77.122528,-0.198378,0.770722,-0.558578,-0.23372,-132.095581,118.321075,75.40979,-0.475892,0.6254,-0.529502,-0.31942,-129.121323,93.04525,71.723625
11.491,0.724621,0.179039,0.638422,-0.187851,-118.551575,152.662247,-60.416878,-0.724313,-0.144422,-0.261091,0.621567,-119.951477,119.775917,-53.435951,-0.767704,-0.190628,-0.205086,0.576395,-120.137489,97.220894,-48.64674,0.540935,0.396032,0.737346,-0.082878,-124.709465,151.572281,77.137718,-0.199858,0.770118,-0.558528,-0.234568,-132.102341,118.308815,75.451019,-0.476757,0.624359,-0.529649,-0.319923,-129.104401,93.02626,71.77877
11.5,0.724349,0.179021,0.638758,-0.187774,-118.554131,152.66188,-60.420025,-0.724054,-0.14541,-0.261716,0.621375,-119.952736,119.773949,-53.444267,-0.767494,-0.192213,-0.204823,0.576242,-120.13266,97.211784,-48.643936,0.541322,0.395855,0.73713,-0.08312,-124.727783,151.561676,77.159348,-0.200676,0.769781,-0.558372,-0.235344,-132.106888,118.291283,75.502502,-0.47835,0.622446,-0.530085,-0.32055,-129.083145,93.004456,71.838013
11.508,0.724239,0.178906,0.638935,-0.187706,-118.553528,152.659744,-60.423737,-0.723862,-0.145495,-0.262059,0.621434,-119.957008,119.771317,-53.451244,-0.767352,-0.193501,-0.204525,0.576106,-120.127312,97.203339,-48.643349,0.54154,0.395962,0.73689,-0.083319,-124.745384,151.552063,77.172623,-0.201783,0.769116,-0.558544,-0.236163,-132.10936,118.275581,75.546173,-0.478204,0.622748,-0.529123,-0.321767,-129.072205,92.981606,71.892456
11.516,0.723944,0.179249,0.639133,-0.18784,-118.554863,152.659897,-60.423996,-0.723736,-0.145959,-0.262332,0.621357,-119.959534,119.772049,-53.450005,-0.767764,-0.194488,-0.204157,0.575354,-120.12429,97.188446,-48.642883,0.541733,0.396162,0.736616,-0.083538,-124.761055,151.54187,77.189125,-0.202761,0.768664,-0.558532,-0.236825,-132.107147,118.259064,75.583862,-0.478881,0.622016,-0.528936,-0.322485,-129.059433,92.962715,71.938499
11.525,0.723763,0.179235,0.639348,-0.18782,-118.554535,152.659668,-60.424431,-0.723275,-0.146054,-0.262675,0.621726,-119.960526,119.772636,-53.452946,-0.76714,-0.195816,-0.204142,0.575741,-120.122566,97.184929,-48.64613,0.541651,0.396943,0.736236,-0.083711,-124.777626,151.530731,77.203545,-0.203876,0.76777,-0.559092,-0.237445,-132.1008,118.235191,75.624016,-0.480397,0.620669,-0.528587,-0.323395,-129.051376,92.941246,71.983894
11.533,0.722809,0.178673,0.640612,-0.187721,-118.546608,152.667969,-60.424351,-0.723035,-0.146512,-0.262865,0.621818,-119.960632,119.777504,-53.447472,-0.767276,-0.19587,-0.204115,0.575551,-120.128761,97.180786,-48.651833,0.541638,0.397275,0.736069,-0.083689,-124.790146,151.519775,77.219513,-0.204285,0.767356,-0.559471,-0.237539,-132.091705,118.212166,75.65773,-0.483358,0.618018,-0.528104,-0.324846,-129.073029,92.927322,72.026169
11.541,0.722614,0.178529,0.64086,-0.187763,-118.542458,152.667252,-60.421787,-0.722385,-0.146345,-0.262955,0.622574,-119.962372,119.778404,-53.449673,-0.767335,-0.196195,-0.204217,0.575326,-120.131325,97.175934,-48.65778,0.541536,0.397774,0.735859,-0.083818,-124.80056,151.510788,77.233383,-0.204558,0.767085,-0.559581,-0.237919,-132.086319,118.194626,75.682686,-0.483578,0.618246,-0.527328,-0.325345,-129.070557,92.911652,72.057747
11.55,0.722515,0.17863,0.640955,-0.187725,-118.545494,152.666611,-60.426903,-0.7219,-0.146389,-0.263222,0.623013,-119.963333,119.782242,-53.446514,-0.767088,-0.196314,-0.20465,0.575461,-120.133041,97.17572,-48.664852,0.541421,0.397745,0.735918,-0.08418,-124.812653,151.492859,77.251991,-0.204339,0.767134,-0.559492,-0.238158,-132.081253,118.173424,75.709854,-0.48318,0.618871,-0.526956,-0.32535,-129.068573,92.900002,72.081459
11.558,0.722337,0.178673,0.641177,-0.18761,-118.546631,152.665771,-60.427158,-0.721481,-0.146455,-0.263481,0.623373,-119.96328,119.784805,-53.443695,-0.766911,-0.196879,-0.205285,0.575278,-120.133362,97.173187,-48.674393,0.541536,0.397435,0.735972,-0.084436,-124.818169,151.480057,77.270439,-0.204323,0.767114,-0.559463,-0.238305,-132.078888,118.15889,75.727608,-0.48047,0.620817,-0.527925,-0.324085,-129.028778,92.879036,72.094551
11.566,0.722169,0.178652,0.641369,-0.187618,-118.547478,152.6642,-60.430408,-0.720923,-0.146361,-0.263603,0.623989,-119.96524,119.786095,-53.443962,-0.766639,-0.196247,-0.20544,0.575801,-120.14489,97.180923,-48.679462,0.541486,0.397423,0.736025,-0.084353,-124.824097,151.466583,77.290138,-0.204275,0.766932,-0.559684,-0.238415,-132.080795,118.144928,75.744926,-0.47942,0.621274,-0.528693,-0.323511,-129.018051,92.865219,72.101242
11.574,0.721965,0.178812,0.641567,-0.187577,-118.54509,152.663422,-60.42741,-0.72042,-0.146313,-0.263804,0.624496,-119.966209,119.787254,-53.443581,-0.766432,-0.196105,-0.205929,0.57595,-120.153008,97.184097,-48.689411,0.541748,0.397302,0.735887,-0.084444,-124.835136,151.454391,77.29525,-0.203632,0.767103,-0.559796,-0.238149,-132.084244,118.131325,75.762177,-0.480059,0.620982,-0.528995,-0.322629,-129.02037,92.859688,72.098549
11.583,0.721789,0.178801,0.641766,-0.187581,-118.544006,152.661606,-60.427773,-0.719907,-0.146314,-0.264197,0.624921,-119.968857,119.788002,-53.444256,-0.766361,-0.195721,-0.206462,0.575984,-120.1604,97.186111,-48.69952,0.542125,0.397574,0.735389,-0.085079,-124.845634,151.444763,77.306786,-0.203292,0.767253,-0.559889,-0.237738,-132.091919,118.123375,75.768692,-0.479292,0.621182,-0.530399,-0.321074,-129.015411,92.852005,72.10833
11.591,0.721715,0.178775,0.64182,-0.187709,-118.542145,152.658325,-60.42688,-0.719605,-0.146216,-0.264382,0.625213,-119.971558,119.786179,-53.44643,-0.765881,-0.195442,-0.207092,0.57649,-120.167435,97.188522,-48.707726,0.542362,0.397823,0.735026,-0.085533,-124.852112,151.435547,77.319107,-0.203629,0.766393,-0.560894,-0.237855,-132.106033,118.107582,75.787994,-0.480937,0.620351,-0.530442,-0.32015,-129.032547,92.858902,72.104836
11.599,0.721463,0.178867,0.642102,-0.187622,-118.544853,152.657608,-60.424984,-0.719307,-0.146155,-0.264758,0.625411,-119.978401,119.78476,-53.45047,-0.766108,-0.195321,-0.207501,0.576083,-120.175377,97.186867,-48.712585,0.542595,0.397962,0.734694,-0.086266,-124.859093,151.42746,77.329704,-0.20348,0.766795,-0.560594,-0.237394,-132.121521,118.100586,75.799942,-0.48147,0.620389,-0.53046,-0.319244,-129.038635,92.85833,72.102501
