Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
9.099,-0.338038,-0.151128,0.925885,0.075023,-48.825375,146.475906,-8.018616,0,0,0,1,0,0,0,0.99256,0.120623,-0.003746,-0.016147,-55.795734,126.408279,42.177986,-0.677538,-0.156591,0.688992,-0.204234,-56.43549,139.267761,86.651321,0.256614,-0.960035,-0.018817,0.110125,-73.483932,114.988373,72.743904,0.058226,-0.82727,-0.508181,-0.232351,-60.599796,123.521057,56.619423
9.108,-0.336178,-0.150681,0.926599,0.075463,-48.833775,146.469833,-7.916675,0,0,0,1,0,0,0,0.992675,0.119274,-0.004749,-0.018665,-55.642391,126.354218,42.291458,-0.677197,-0.157911,0.689007,-0.204297,-56.419651,139.267593,86.730804,0.257952,-0.959917,-0.015841,0.108488,-73.470192,114.999458,72.817535,0.057083,-0.828187,-0.505273,-0.235686,-60.452591,123.459557,56.734711
9.116,-0.333881,-0.152009,0.927172,0.075949,-48.855045,146.461868,-7.816138,0,0,0,1,0,0,0,0.992722,0.118723,-0.00633,-0.01919,-55.504375,126.305214,42.376472,-0.67739,-0.157836,0.688945,-0.203924,-56.403851,139.260696,86.735893,0.260894,-0.959395,-0.011663,0.106586,-73.443108,114.989708,72.858521,0.055794,-0.828798,-0.503143,-0.238386,-60.333149,123.412308,56.839329
9.125,-0.327598,-0.153521,0.928968,0.078289,-48.942627,146.463455,-7.701816,0,0,0,1,0,0,0,0.992691,0.119068,-0.006535,-0.018589,-55.347687,126.235291,42.476215,-0.676395,-0.157601,0.689847,-0.204358,-56.381821,139.251114,86.812057,0.262365,-0.959259,-0.008162,0.104498,-73.414299,114.983795,72.897934,0.054693,-0.828258,-0.502988,-0.240834,-60.197975,123.361984,56.955318
9.133,-0.330709,-0.153841,0.927938,0.076784,-48.920219,146.435715,-7.644312,0,0,0,1,0,0,0,0.992736,0.118574,-0.008665,-0.018439,-55.195309,126.179733,42.567677,-0.676157,-0.157311,0.690168,-0.204286,-56.36657,139.242523,86.853714,0.260836,-0.959757,-0.007581,0.103795,-73.3927,114.990211,72.937012,0.052474,-0.828233,-0.502231,-0.242982,-60.071518,123.30394,57.052673
9.141,-0.3312,-0.153901,0.927843,0.075681,-48.929363,146.408707,-7.576841,0,0,0,1,0,0,0,0.992689,0.11901,-0.008977,-0.018008,-55.049973,126.09742,42.638714,-0.676362,-0.156877,0.69008,-0.204239,-56.35236,139.238373,86.886719,0.259981,-0.960112,-0.006123,0.102748,-73.374664,114.996124,72.967575,0.050593,-0.828466,-0.50083,-0.245467,-59.953011,123.251678,57.141106
9.15,-0.330729,-0.153303,0.928152,0.075173,-48.93034,146.39003,-7.488905,0,0,0,1,0,0,0,0.992775,0.11807,-0.009873,-0.018955,-54.886829,126.00975,42.727798,-0.677198,-0.15593,0.6896,-0.203817,-56.338459,139.231689,86.910286,0.25885,-0.960603,-0.003244,0.101138,-73.360794,115.006508,73.00383,0.048957,-0.827658,-0.501589,-0.24697,-59.814442,123.19709,57.250149
9.158,-0.328048,-0.152542,0.929178,0.075792,-48.938133,146.383224,-7.383172,0,0,0,1,0,0,0,0.992773,0.117835,-0.011441,-0.019668,-54.742981,125.942673,42.804134,-0.677372,-0.155379,0.689602,-0.203652,-56.326069,139.222672,86.942635,0.254532,-0.961857,-0.003652,0.100159,-73.358772,115.024567,73.025139,0.046677,-0.826027,-0.5034,-0.249176,-59.704979,123.152458,57.336647
9.166,-0.326175,-0.153431,0.929674,0.075999,-48.966805,146.373734,-7.295031,0,0,0,1,0,0,0,0.992953,0.115704,-0.013064,-0.022038,-54.612385,125.890312,42.877968,-0.677062,-0.155279,0.690071,-0.203168,-56.312984,139.219864,86.975075,0.250499,-0.96304,-0.002879,0.09898,-73.356453,115.037262,73.048386,0.046519,-0.826861,-0.500418,-0.252425,-59.562241,123.090996,57.426308
9.175,-0.325757,-0.154272,0.929691,0.07588,-48.97382,146.359985,-7.218855,0,0,0,1,0,0,0,0.993206,0.112971,-0.014785,-0.023669,-54.444088,125.8172,42.949348,-0.676729,-0.155376,0.690451,-0.202913,-56.293892,139.221985,87.009422,0.248152,-0.963858,-0.001439,0.09693,-73.346687,115.057114,73.066635,0.047644,-0.829521,-0.492958,-0.258106,-59.366394,123.023857,57.529682
9.183,-0.326514,-0.154622,0.929427,0.075144,-48.95015,146.338867,-7.184453,0,0,0,1,0,0,0,0.993327,0.111471,-0.015907,-0.024953,-54.301857,125.739922,43.016045,-0.676833,-0.155684,0.690517,-0.202105,-56.282688,139.217819,87.033287,0.247174,-0.96428,0.000903,0.095232,-73.331245,115.072479,73.067513,0.046094,-0.828683,-0.493003,-0.260974,-59.214031,122.965775,57.612103
9.191,-0.326121,-0.15619,0.929348,0.074587,-48.952705,146.313293,-7.130801,0,0,0,1,0,0,0,0.993454,0.109841,-0.017996,-0.025704,-54.158974,125.677193,43.078568,-0.676891,-0.15587,0.690707,-0.201114,-56.272018,139.214859,87.059845,0.246325,-0.96471,0.002602,0.093013,-73.309418,115.079712,73.053963,0.043913,-0.827479,-0.494399,-0.262524,-59.068455,122.911751,57.688408
9.199,-0.325248,-0.156477,0.929616,0.074446,-48.959595,146.291626,-7.050985,0,0,0,1,0,0,0,0.993553,0.10884,-0.019171,-0.025273,-53.997375,125.608536,43.133766,-0.677239,-0.156564,0.690409,-0.200426,-56.265938,139.211853,87.083061,0.244503,-0.965357,0.004055,0.091039,-73.288139,115.094254,73.042961,0.041379,-0.826403,-0.495306,-0.264608,-58.921837,122.86042,57.755535
9.208,-0.324345,-0.156381,0.929944,0.074494,-48.96505,146.276474,-6.969471,0,0,0,1,0,0,0,0.993932,0.105707,-0.020414,-0.022562,-53.816242,125.521385,43.196098,-0.677093,-0.157653,0.690412,-0.200054,-56.260757,139.210388,87.117157,0.241877,-0.966235,0.005758,0.088612,-73.258423,115.105644,73.021225,0.039172,-0.827152,-0.492403,-0.268001,-58.723545,122.789383,57.821476
9.216,-0.322106,-0.155497,0.930836,0.074916,-48.97924,146.26239,-6.893992,0,0,0,1,0,0,0,0.994164,0.102743,-0.022849,-0.02367,-53.661964,125.459114,43.244621,-0.677099,-0.158177,0.690335,-0.199886,-56.256218,139.209229,87.137146,0.241175,-0.966615,0.007776,0.086197,-73.236023,115.12368,72.99807,0.036721,-0.827577,-0.49016,-0.271129,-58.55072,122.72818,57.881321
9.224,-0.316525,-0.156286,0.932426,0.077258,-49.045135,146.251846,-6.81891,0,0,0,1,0,0,0,0.994247,0.101141,-0.02458,-0.025294,-53.492367,125.397087,43.280933,-0.677046,-0.158245,0.690371,-0.199889,-56.261284,139.202469,87.151978,0.238173,-0.967565,0.009242,0.083699,-73.204018,115.136566,72.970329,0.034495,-0.827362,-0.488634,-0.274809,-58.382107,122.670258,57.937389
9.233,-0.317738,-0.156445,0.932031,0.076722,-48.995888,146.224045,-6.782579,0,0,0,1,0,0,0,0.994484,0.098032,-0.0266,-0.026158,-53.305305,125.314095,43.342934,-0.677432,-0.157861,0.690165,-0.199596,-56.25713,139.20163,87.157944,0.235769,-0.968301,0.010371,0.081842,-73.167824,115.156708,72.922684,0.030901,-0.826294,-0.488682,-0.278342,-58.202381,122.611786,57.990028
9.241,-0.317077,-0.157115,0.932145,0.076697,-48.987926,146.202942,-6.746579,0,0,0,1,0,0,0,0.994745,0.094639,-0.029232,-0.025919,-53.144939,125.248375,43.378006,-0.678453,-0.157004,0.689447,-0.199284,-56.240051,139.204315,87.161598,0.235486,-0.968561,0.012578,0.079237,-73.130379,115.182877,72.869026,0.027771,-0.825028,-0.489535,-0.280915,-58.035786,122.554543,58.030746
9.25,-0.316838,-0.158477,0.932038,0.076184,-48.979656,146.187866,-6.710723,0,0,0,1,0,0,0,0.994909,0.092132,-0.031696,-0.02575,-52.950191,125.187386,43.431103,-0.679918,-0.154854,0.688725,-0.198469,-56.208984,139.206116,87.163467,0.233529,-0.969262,0.01422,0.076118,-73.073662,115.201637,72.811028,0.026292,-0.824556,-0.488283,-0.284596,-57.841213,122.498344,58.076813
9.258,-0.316202,-0.159627,0.932003,0.07685,-49.002571,146.178757,-6.650328,0,0,0,1,0,0,0,0.994898,0.092194,-0.033016,-0.024246,-52.751438,125.098526,43.431671,-0.680657,-0.153464,0.688442,-0.197997,-56.200642,139.207138,87.150169,0.23166,-0.969873,0.016174,0.073608,-73.032967,115.223122,72.741089,0.024605,-0.824705,-0.485884,-0.288398,-57.681011,122.456635,58.113457
9.266,-0.315456,-0.160202,0.932123,0.07726,-49.009533,146.17485,-6.571449,0,0,0,1,0,0,0,0.995147,0.08838,-0.03602,-0.023951,-52.594048,125.050232,43.464417,-0.681373,-0.152842,0.687911,-0.19786,-56.200321,139.205017,87.127892,0.230512,-0.970259,0.018031,0.071668,-73.00029,115.246475,72.666641,0.022941,-0.824202,-0.484807,-0.291765,-57.507179,122.400574,58.141148
9.275,-0.314199,-0.159859,0.932572,0.077674,-49.023926,146.164993,-6.505048,0,0,0,1,0,0,0,0.995166,0.086668,-0.038354,-0.025716,-52.414776,124.97728,43.511272,-0.682572,-0.152657,0.686721,-0.198003,-56.193661,139.200775,87.088669,0.228498,-0.970944,0.019135,0.068481,-72.964577,115.268219,72.566597,0.020403,-0.823541,-0.484167,-0.294866,-57.316559,122.351715,58.167446
9.283,-0.312109,-0.159237,0.933348,0.078059,-49.03809,146.156036,-6.444872,0,0,0,1,0,0,0,0.995227,0.08524,-0.039602,-0.026242,-52.235634,124.927055,43.516617,-0.682925,-0.152833,0.686381,-0.197831,-56.191689,139.199219,87.076263,0.227468,-0.971353,0.020903,0.065529,-72.925873,115.292618,72.49115,0.018006,-0.822758,-0.483906,-0.297623,-57.143318,122.298447,58.176601
9.291,-0.31051,-0.159238,0.933835,0.078611,-49.049671,146.141739,-6.404474,0,0,0,1,0,0,0,0.99531,0.083051,-0.042198,-0.026068,-52.062744,124.884888,43.533112,-0.683502,-0.152918,0.685872,-0.197536,-56.194515,139.199875,87.057724,0.226865,-0.971641,0.023082,0.062562,-72.886673,115.315903,72.393494,0.016642,-0.82201,-0.482881,-0.301412,-56.992954,122.270905,58.194798
9.3,-0.310212,-0.159287,0.933882,0.079126,-49.030125,146.130264,-6.387096,0,0,0,1,0,0,0,0.995373,0.080973,-0.044774,-0.025904,-51.873737,124.826607,43.553207,-0.68387,-0.15383,0.685363,-0.197323,-56.206131,139.204773,87.037071,0.224758,-0.972288,0.025125,0.059236,-72.837097,115.332901,72.282806,0.015136,-0.82069,-0.483187,-0.30458,-56.811886,122.236923,58.208584
9.308,-0.308526,-0.160746,0.93414,0.079716,-49.028103,146.114807,-6.365695,0,0,0,1,0,0,0,0.995408,0.079429,-0.046859,-0.025675,-51.705708,124.790504,43.57716,-0.68473,-0.154049,0.684551,-0.196987,-56.208385,139.210693,86.999908,0.223562,-0.97271,0.02652,0.056151,-72.78952,115.363266,72.18116,0.012101,-0.820109,-0.482629,-0.307155,-56.648846,122.192635,58.201199
9.316,-0.30547,-0.161629,0.934888,0.080919,-49.046505,146.103546,-6.329741,0,0,0,1,0,0,0,0.995419,0.078913,-0.047475,-0.025709,-51.531075,124.747154,43.569916,-0.685185,-0.154174,0.684223,-0.196448,-56.217896,139.218353,86.985977,0.220901,-0.973449,0.027201,0.053486,-72.742348,115.38353,72.075424,0.011877,-0.819323,-0.481944,-0.31032,-56.501587,122.165298,58.210556
9.324,-0.302953,-0.162499,0.935482,0.081777,-49.059269,146.096832,-6.293264,0,0,0,1,0,0,0,0.995358,0.07878,-0.048899,-0.02579,-51.356186,124.711334,43.561939,-0.685831,-0.153567,0.683793,-0.196166,-56.223095,139.21991,86.951843,0.219049,-0.973997,0.028369,0.050416,-72.69986,115.40538,71.962914,0.010145,-0.818425,-0.48187,-0.312856,-56.345421,122.142014,58.202404
9.333,-0.301996,-0.162291,0.93581,0.081971,-49.052681,146.083527,-6.283955,0,0,0,1,0,0,0,0.995331,0.077883,-0.051505,-0.02446,-51.164848,124.675156,43.555454,-0.686859,-0.15271,0.683003,-0.195988,-56.230934,139.218307,86.911354,0.217916,-0.974401,0.029765,0.046568,-72.651634,115.443024,71.823929,0.007749,-0.81773,-0.48106,-0.315974,-56.158394,122.10891,58.181595
9.341,-0.301935,-0.161965,0.93589,0.081933,-49.036633,146.074356,-6.283654,0,0,0,1,0,0,0,0.995353,0.076349,-0.053732,-0.023579,-51.001942,124.643364,43.545513,-0.688036,-0.151844,0.682115,-0.195623,-56.237854,139.221985,86.864708,0.217579,-0.974541,0.03219,0.04352,-72.603897,115.465073,71.702347,0.007402,-0.817032,-0.480111,-0.319214,-56.005402,122.094551,58.161961
9.349,-0.302769,-0.161327,0.935757,0.081629,-49.015652,146.065689,-6.293198,0,0,0,1,0,0,0,0.995244,0.076556,-0.05522,-0.024078,-50.834412,124.6119,43.518551,-0.688908,-0.15133,0.681276,-0.195876,-56.247211,139.22789,86.828056,0.216282,-0.974929,0.033286,0.040341,-72.538681,115.477608,71.577415,0.006552,-0.816235,-0.479867,-0.321629,-55.862923,122.081413,58.136482
9.358,-0.303525,-0.160928,0.935608,0.081316,-49.002388,146.060989,-6.298522,0,0,0,1,0,0,0,0.99511,0.077285,-0.0573,-0.022368,-50.628078,124.590477,43.479168,-0.689704,-0.151504,0.680281,-0.196398,-56.262226,139.232468,86.785683,0.215121,-0.975284,0.034373,0.03692,-72.466827,115.514778,71.419807,0.005557,-0.815306,-0.479903,-0.323942,-55.697292,122.068474,58.104481
9.366,-0.302412,-0.162203,0.935655,0.082384,-48.976543,146.059219,-6.286021,0,0,0,1,0,0,0,0.995002,0.077384,-0.059555,-0.020896,-50.462372,124.579987,43.448238,-0.690301,-0.151621,0.679643,-0.196419,-56.27771,139.235275,86.744392,0.213761,-0.975684,0.033674,0.034838,-72.413399,115.542458,71.280342,0.004916,-0.814551,-0.479352,-0.326658,-55.55582,122.070244,58.067089
9.375,-0.300606,-0.163341,0.935981,0.083044,-48.97736,146.060379,-6.256667,0,0,0,1,0,0,0,0.994903,0.077134,-0.061902,-0.019672,-50.282036,124.557175,43.409882,-0.69128,-0.150573,0.679092,-0.19569,-56.296158,139.234314,86.676445,0.211692,-0.97623,0.034299,0.031377,-72.356873,115.56736,71.120865,0.003927,-0.813592,-0.479445,-0.328915,-55.38596,122.064804,58.016266
9.383,-0.300135,-0.163764,0.936023,0.083439,-48.967804,146.058609,-6.257135,0,0,0,1,0,0,0,0.994881,0.075795,-0.064257,-0.018405,-50.106514,124.543785,43.361996,-0.691941,-0.14998,0.678697,-0.195177,-56.307102,139.24054,86.621346,0.210405,-0.976572,0.035163,0.028283,-72.301308,115.601135,70.972496,0.004417,-0.813046,-0.47848,-0.331653,-55.237473,122.06633,57.96957
9.391,-0.300019,-0.164002,0.935997,0.083678,-48.957474,146.058136,-6.261617,0,0,0,1,0,0,0,0.994889,0.074496,-0.065875,-0.017499,-49.937614,124.523834,43.296444,-0.69345,-0.149042,0.677312,-0.195351,-56.305515,139.251053,86.551628,0.210904,-0.976504,0.036454,0.025108,-72.24762,115.634087,70.813156,0.003936,-0.81183,-0.478605,-0.334446,-55.095463,122.082375,57.914249
9.4,-0.29962,-0.164331,0.936052,0.08384,-48.94994,146.057617,-6.261831,0,0,0,1,0,0,0,0.994794,0.074562,-0.06758,-0.016096,-49.749302,124.505615,43.221889,-0.694828,-0.147882,0.676107,-0.19551,-56.30788,139.252335,86.488274,0.209634,-0.976866,0.03664,0.021067,-72.176285,115.680717,70.62886,0.003211,-0.811555,-0.477132,-0.337215,-54.919136,122.07943,57.842064
9.408,-0.297209,-0.163562,0.93692,0.084231,-48.977684,146.054581,-6.221149,0,0,0,1,0,0,0,0.994638,0.075087,-0.069726,-0.014016,-49.590179,124.494148,43.159859,-0.695804,-0.145837,0.67591,-0.194255,-56.290966,139.274139,86.437874,0.207922,-0.977282,0.037084,0.017691,-72.107918,115.72094,70.457558,0.003279,-0.810321,-0.477559,-0.339567,-54.781448,122.102715,57.77713
9.416,-0.297062,-0.164049,0.936845,0.084641,-48.973412,146.055008,-6.227582,0,0,0,1,0,0,0,0.994596,0.074359,-0.071471,-0.011928,-49.438145,124.48745,43.09449,-0.696916,-0.145777,0.674779,-0.194242,-56.30769,139.270691,86.384705,0.206075,-0.977742,0.036593,0.014658,-72.045532,115.765083,70.275635,0.003531,-0.809472,-0.477218,-0.34206,-54.639591,122.125153,57.708801
9.425,-0.296816,-0.165168,0.936691,0.08503,-48.961987,146.057678,-6.241664,0,0,0,1,0,0,0,0.994612,0.072702,-0.073332,-0.009159,-49.26569,124.479378,43.002655,-0.698198,-0.146255,0.673227,-0.194667,-56.329041,139.268082,86.318939,0.20444,-0.978098,0.037621,0.010647,-71.961746,115.80336,70.069855,0.003535,-0.808946,-0.476089,-0.344868,-54.461979,122.141899,57.614136
9.433,-0.299452,-0.165403,0.935794,0.085204,-48.903637,146.055237,-6.298518,0,0,0,1,0,0,0,0.994442,0.071818,-0.076481,-0.008813,-49.116127,124.482361,42.922684,-0.699655,-0.146163,0.67162,-0.195053,-56.345852,139.26976,86.261002,0.203099,-0.978442,0.036689,0.007519,-71.884094,115.851868,69.877518,0.003049,-0.807745,-0.476214,-0.347504,-54.31184,122.162918,57.532547
9.441,-0.298871,-0.166024,0.93586,0.085318,-48.892853,146.055771,-6.318306,0,0,0,1,0,0,0,0.994368,0.071539,-0.077795,-0.007921,-48.972809,124.461456,42.825886,-0.701039,-0.144845,0.670557,-0.194724,-56.355339,139.276306,86.196136,0.202425,-0.978567,0.037617,0.003902,-71.7966,115.894211,69.679512,0.002408,-0.806079,-0.477352,-0.349808,-54.159164,122.182869,57.44931
9.449,-0.296148,-0.167085,0.936518,0.085519,-48.9081,146.063446,-6.307386,0,0,0,1,0,0,0,0.994276,0.070803,-0.079764,-0.006252,-48.822044,124.449776,42.728893,-0.702257,-0.144024,0.669574,-0.194325,-56.355392,139.279785,86.121613,0.201727,-0.978693,0.038301,-0.000024,-71.724159,115.947952,69.474236,0.00105,-0.804454,-0.478117,-0.352501,-54.00288,122.204353,57.356125
9.458,-0.297119,-0.167288,0.936147,0.085815,-48.855598,146.059555,-6.380623,0,0,0,1,0,0,0,0.994196,0.068574,-0.08278,-0.004333,-48.65617,124.446823,42.622437,-0.702823,-0.143981,0.668876,-0.194717,-56.370502,139.278183,86.042984,0.202277,-0.978476,0.040598,-0.004551,-71.636269,116.005363,69.237892,0.00073,-0.804514,-0.47567,-0.355661,-53.818954,122.223839,57.23431
9.466,-0.299449,-0.16855,0.935364,0.08376,-48.781609,146.06189,-6.453593,0,0,0,1,0,0,0,0.994125,0.06704,-0.084922,-0.003119,-48.507771,124.448349,42.523624,-0.703835,-0.143477,0.668034,-0.19432,-56.383411,139.280457,85.966637,0.200744,-0.978798,0.039838,-0.008274,-71.555412,116.052399,69.025101,-0.000115,-0.804303,-0.474439,-0.357777,-53.648514,122.245285,57.116539
9.474,-0.299938,-0.169528,0.935094,0.083044,-48.742241,146.063477,-6.486823,0,0,0,1,0,0,0,0.994023,0.065582,-0.087245,-0.002268,-48.379333,124.448654,42.421341,-0.705222,-0.14322,0.6667,-0.194066,-56.393337,139.280273,85.898933,0.199165,-0.979092,0.03956,-0.012153,-71.475777,116.112961,68.803131,-0.000929,-0.803889,-0.47317,-0.360377,-53.490562,122.270515,56.994892
9.483,-0.298602,-0.170084,0.935416,0.083104,-48.73354,146.067947,-6.497576,0,0,0,1,0,0,0,0.99401,0.063726,-0.088783,0.000543,-48.223045,124.443176,42.290287,-0.706644,-0.143491,0.665224,-0.193757,-56.402111,139.290863,85.814919,0.196541,-0.979551,0.03991,-0.016099,-71.386353,116.181183,68.558243,-0.003084,-0.803686,-0.472031,-0.362306,-53.289352,122.29023,56.824261
9.491,-0.298473,-0.17028,0.935407,0.083258,-48.724792,146.074982,-6.525318,0,0,0,1,0,0,0,0.993863,0.062677,-0.091075,0.003766,-48.071087,124.438095,42.163231,-0.7079,-0.143293,0.663971,-0.193615,-56.410301,139.301849,85.726479,0.195525,-0.979709,0.039166,-0.020154,-71.302414,116.248962,68.323662,-0.003961,-0.802319,-0.473404,-0.363535,-53.13065,122.3358,56.714012
9.5,-0.299353,-0.169591,0.935281,0.082927,-48.703602,146.079941,-6.575034,0,0,0,1,0,0,0,0.993685,0.061156,-0.09392,0.005439,-47.911564,124.445198,42.020966,-0.709211,-0.142465,0.66287,-0.193204,-56.415974,139.311844,85.63472,0.194383,-0.979849,0.039004,-0.024306,-71.198235,116.317604,68.061195,-0.005727,-0.802992,-0.470242,-0.36612,-52.927399,122.371864,56.542187
9.508,-0.300425,-0.169319,0.935018,0.082564,-48.682514,146.081985,-6.623704,0,0,0,1,0,0,0,0.993575,0.059802,-0.095837,0.006885,-47.781456,124.449883,41.886929,-0.710849,-0.140868,0.661563,-0.192831,-56.408836,139.333023,85.535744,0.194602,-0.979598,0.041001,-0.028929,-71.107422,116.391289,67.821342,-0.006572,-0.800143,-0.473842,-0.367697,-52.780693,122.439697,56.422829
9.516,-0.301244,-0.168666,0.934875,0.082535,-48.650803,146.080215,-6.699069,0,0,0,1,0,0,0,0.993386,0.058853,-0.098237,0.008391,-47.646317,124.44854,41.748798,-0.711844,-0.14024,0.660399,-0.193607,-56.407017,139.342499,85.450691,0.192859,-0.979822,0.041141,-0.032573,-71.000664,116.46582,67.570915,-0.007675,-0.80054,-0.471301,-0.370071,-52.592682,122.471878,56.252625
9.525,-0.302098,-0.1689,0.934587,0.082197,-48.626259,146.083298,-6.788948,0,0,0,1,0,0,0,0.993201,0.057311,-0.100728,0.010997,-47.482536,124.459076,41.579037,-0.713231,-0.140282,0.658518,-0.194875,-56.417786,139.35318,85.346992,0.191521,-0.979977,0.039926,-0.037027,-70.867653,116.560745,67.281349,-0.008826,-0.799963,-0.470753,-0.371984,-52.389847,122.53038,56.089615
9.533,-0.302286,-0.169792,0.934366,0.082178,-48.610069,146.088165,-6.848871,0,0,0,1,0,0,0,0.992892,0.056618,-0.103859,0.013181,-47.342033,124.46785,41.427757,-0.714616,-0.139914,0.657163,-0.194642,-56.428253,139.365799,85.258606,0.190417,-0.980026,0.039886,-0.041226,-70.749695,116.634583,67.019272,-0.009502,-0.798988,-0.471377,-0.373272,-52.203369,122.581673,55.924988
9.541,-0.301955,-0.170915,0.934164,0.083358,-48.59869,146.107285,-6.899028,0,0,0,1,0,0,0,0.992682,0.055632,-0.106041,0.01561,-47.190304,124.481239,41.271572,-0.715672,-0.138677,0.656272,-0.194655,-56.431561,139.393326,85.153389,0.188764,-0.980125,0.040506,-0.045626,-70.639931,116.716873,66.760239,-0.009872,-0.797864,-0.47198,-0.3749,-52.023499,122.644302,55.758739
9.55,-0.301757,-0.171453,0.933988,0.084923,-48.591808,146.133163,-6.955747,0,0,0,1,0,0,0,0.992436,0.05375,-0.108993,0.01741,-47.029125,124.494865,41.096703,-0.717204,-0.137243,0.655064,-0.194096,-56.429214,139.420441,85.0467,0.188019,-0.980013,0.040967,-0.050459,-70.517441,116.808235,66.456619,-0.01129,-0.796766,-0.472008,-0.377155,-51.821774,122.698441,55.557972
9.558,-0.302884,-0.170353,0.933794,0.085259,-48.581535,146.153091,-7.02513,0,0,0,1,0,0,0,0.992146,0.05187,-0.112222,0.019043,-46.88586,124.510529,40.937935,-0.718967,-0.136522,0.653314,-0.193981,-56.430698,139.445465,84.959045,0.186891,-0.98,0.040504,-0.055059,-70.399902,116.90918,66.188744,-0.012276,-0.79633,-0.471103,-0.37917,-51.633507,122.762047,55.384529
9.566,-0.302017,-0.170338,0.933982,0.086303,-48.557652,146.159515,-7.093867,0,0,0,1,0,0,0,0.991987,0.050522,-0.113869,0.021055,-46.738445,124.521111,40.759216,-0.720928,-0.135418,0.651536,-0.193458,-56.429493,139.464798,84.856812,0.18566,-0.979975,0.041135,-0.05906,-70.27597,117.012703,65.927299,-0.014419,-0.796125,-0.469844,-0.381082,-51.448925,122.827766,55.206467
9.574,-0.300063,-0.171814,0.934333,0.086397,-48.52919,146.160873,-7.155024,0,0,0,1,0,0,0,0.991717,0.048903,-0.116289,0.02415,-46.596924,124.530121,40.572613,-0.721953,-0.133777,0.650775,-0.193339,-56.401878,139.502045,84.743736,0.183702,-0.980092,0.041001,-0.063184,-70.152893,117.111954,65.650352,-0.016095,-0.79524,-0.470115,-0.382526,-51.260208,122.902,55.024345
9.583,-0.302511,-0.171191,0.933817,0.084652,-48.490799,146.164886,-7.272836,0,0,0,1,0,0,0,0.991458,0.046791,-0.118778,0.026717,-46.427166,124.539612,40.365845,-0.723674,-0.133144,0.648808,-0.193951,-56.426548,139.520294,84.616241,0.182622,-0.979938,0.040461,-0.068801,-70.009315,117.218224,65.322403,-0.017493,-0.793083,-0.472011,-0.384603,-51.072861,123.003731,54.828407
9.591,-0.302185,-0.172854,0.933598,0.084856,-48.476131,146.171356,-7.317936,0,0,0,1,0,0,0,0.991193,0.044543,-0.121295,0.028997,-46.279255,124.553802,40.17823,-0.725387,-0.132744,0.646842,-0.194389,-56.432373,139.5522,84.502525,0.181321,-0.979855,0.040456,-0.073279,-69.880905,117.321503,65.040482,-0.018429,-0.791356,-0.473041,-0.386843,-50.896389,123.092079,54.656174
9.599,-0.302737,-0.173536,0.933267,0.085134,-48.456421,146.18306,-7.374898,0,0,0,1,0,0,0,0.990918,0.043318,-0.123691,0.03009,-46.144356,124.573013,39.981926,-0.727144,-0.130743,0.645726,-0.192886,-56.435673,139.571167,84.398613,0.179016,-0.979937,0.040695,-0.07759,-69.753159,117.428169,64.762146,-0.020583,-0.793658,-0.467451,-0.388809,-50.67981,123.117363,54.420887
9.608,-0.303091,-0.174584,0.932862,0.086165,-48.42067,146.200592,-7.472383,0,0,0,1,0,0,0,0.990561,0.042079,-0.126216,0.032983,-45.97625,124.58799,39.742546,-0.728587,-0.129843,0.644124,-0.193407,-56.417198,139.617279,84.255493,0.176422,-0.980004,0.039885,-0.082924,-69.607254,117.545082,64.431473,-0.0204,-0.792521,-0.468139,-0.390307,-50.488708,123.216545,54.198952
9.616,-0.302641,-0.174879,0.932883,0.086921,-48.404293,146.220978,-7.556184,0,0,0,1,0,0,0,0.990136,0.041388,-0.128986,0.035798,-45.833492,124.601486,39.544945,-0.729019,-0.129635,0.643389,-0.194364,-56.381691,139.661057,84.140015,0.176757,-0.979441,0.042252,-0.08756,-69.467392,117.647591,64.142761,-0.020257,-0.790572,-0.47009,-0.39192,-50.321983,123.307274,54.002182
9.625,-0.299788,-0.174332,0.933779,0.088281,-48.411049,146.241104,-7.602719,0,0,0,1,0,0,0,0.989618,0.040852,-0.132189,0.038905,-45.673386,124.61451,39.317989,-0.733278,-0.126815,0.639849,-0.19187,-56.410038,139.67337,84.036842,0.175071,-0.979333,0.041863,-0.092215,-69.308022,117.773232,63.80677,-0.021765,-0.790166,-0.468781,-0.394219,-50.122623,123.388351,53.749268
9.633,-0.302991,-0.173191,0.933046,0.08733,-48.378128,146.24675,-7.715612,0,0,0,1,0,0,0,0.989256,0.039633,-0.134354,0.041838,-45.535191,124.618675,39.108101,-0.73397,-0.126375,0.639033,-0.192232,-56.408024,139.712097,83.891655,0.173214,-0.979261,0.041592,-0.096514,-69.180779,117.891647,63.515175,-0.02241,-0.789636,-0.468735,-0.395297,-49.945633,123.462852,53.516102
